,Artist Reputation,Height,Width,Weight,Price Of Sculpture,Base Shipping Price,Cost
4023,0.57,26.0,14.0,916374.0,1395.66,91.66,6342.48
4024,0.51,7.0,5.0,83.0,6.87,11.5,203.92
4025,0.51,26.0,19.0,8651.0,16.27,95.78,1617.17
4026,0.85,22.0,10.0,7610.0,10.87,81.8,2077.13
4027,0.21,4.0,3.0,302.0,5.3,24.29,200.19
4028,0.45,20.0,6.0,221082.0,79.26,73.58,551.44
4029,0.48,20.0,11.0,799159.0,1263.32,29.83,10004.19
4030,0.62,23.0,6.0,6640.0,12.59,63.22,909.47
4031,0.14,38.0,22.0,1342220.0,2297.62,68.06,4550.72
4032,0.79,40.0,17.0,81070.0,307.47,36.32,6693.05
4033,0.6,41.0,9.0,995706.0,1401.65,60.5,5080.6
4034,0.45,20.0,6.0,86607.0,148.56,92.07,499.57
4035,0.16,44.0,20.0,1214.0,3.85,10.86,109.91
4036,0.9,20.0,15.0,3145.0,6.38,22.41,1261.38
4037,0.4,18.0,9.0,1802.0,6.85,22.63,317.96
4038,0.17,4.0,4.0,578.0,4.31,10.74,213.82
4039,0.02,12.0,8.0,27948.0,26.89,66.91,501.03
4040,0.02,30.0,12.0,1039949.0,2181.94,42.73,8787.96
4041,0.45,7.0,8.0,44.0,3.07,16.54,131.29
4042,0.75,46.0,8.0,1329.0,3.51,14.74,510.86
4043,0.35,73.0,36.0,5072.0,10.46,96.49,1751.82
4044,0.08,9.0,5.0,278.0,4.69,20.78,188.54
4045,0.34,31.0,18.0,10691.0,19.86,29.47,477.84
4046,0.56,40.0,10.0,1255942.0,3556.59,36.01,32689.94
4047,0.54,29.0,11.0,269716.0,2079.33,62.07,6226.86
4048,0.2,24.0,9.0,311.0,5.67,11.92,142.63
4049,0.42,37.0,14.0,395.0,5.43,18.45,277.98
4050,0.31,20.0,8.0,10271.0,21.05,98.17,710.24
4051,0.45,26.0,10.0,5982.5,11.48,98.5,679.86
4052,0.46,20.0,11.0,251.0,4.37,12.94,174.75
4053,0.15,25.0,18.0,1011.0,3.14,15.45,119.87
4054,0.6,16.0,8.0,7766.0,23.43,46.04,733.23
4055,0.37,44.0,22.0,1521.0,10.05,14.24,220.84
4056,0.64,43.0,8.0,9579.0,6.18,62.35,1320.56
4057,0.45,7.0,4.0,2056.0,6.92,18.02,319.08
4058,0.4,3.0,3.0,11.0,5.2,22.44,176.04
4059,0.21,31.0,10.0,702304.0,2867.68,92.58,7924.96
4060,0.97,23.0,6.0,96126.0,573.69,46.42,16966.63
4061,0.42,4.0,4.0,1076.0,3.25,11.36,231.98
4062,0.6,27.0,13.0,29541.0,124.96,74.15,1856.51
4063,0.45,17.0,6.0,433.0,6.97,19.75,616.43
4064,0.47,11.0,6.0,1784.0,5.62,18.12,281.68
4065,0.56,12.0,8.0,177.0,4.19,23.7,350.6
4066,0.38,30.0,16.0,2490.0,5.6,15.92,228.8
4067,0.35,29.0,18.0,62230.0,161.56,86.46,1276.37
4068,0.45,31.0,8.0,664.0,9.55,20.02,2061.45
4069,0.31,28.0,13.0,521865.0,1655.68,71.33,4416.65
4070,0.38,16.0,6.0,36018.0,126.35,81.79,808.52
4071,0.01,6.0,5.0,26.0,6.1,24.04,165.55
4072,0.3,24.0,8.0,384.0,4.77,11.71,160.63
4073,0.67,44.0,7.0,1864.0,4.51,14.33,520.28
4074,0.66,20.0,13.0,749.0,5.0,24.55,575.4
4075,0.01,30.0,8.0,8066.0,36.08,79.76,465.87
4076,0.44,20.0,8.0,4423.0,7.69,22.62,377.58
4077,0.66,14.0,6.0,8066.0,5.91,16.06,299.81
4078,0.97,37.0,7.0,2794.0,8.64,21.43,2846.76
4079,0.45,26.0,8.0,4711.0,18.93,15.2,283.32
4080,0.2,13.0,7.0,560.0,5.64,12.78,181.18
4081,0.33,26.0,13.0,1362733.0,1709.47,33.62,13151.12
4082,0.98,21.0,9.0,860.0,5.11,12.58,621.5
4083,0.73,33.0,15.0,26774.0,248.72,36.43,1597.99
4084,0.45,29.0,10.0,1704.0,9.69,20.72,470.12
4085,0.56,24.0,12.0,2234.0,13.67,22.68,368.01
4086,0.71,9.0,4.0,128.0,3.15,17.43,236.05
4087,0.17,45.0,12.0,3446844.0,5692.8,54.66,11042.44
4088,0.45,3.0,3.0,4.0,5.14,11.41,162.27
4089,0.87,28.0,11.0,1415173.0,12222.32,64.55,23656.62
4090,0.81,19.0,9.0,404.0,6.57,17.23,603.54
4091,0.6,24.0,6.0,3432.0,7.76,20.62,490.9
4092,0.42,13.0,6.0,51759.0,86.83,99.95,1599.68
4093,0.6,20.0,11.0,3232.0,17.51,13.31,391.61
4094,0.94,30.0,13.0,996709.0,5519.02,53.47,137069.47
4095,0.45,9.0,5.0,184.0,5.76,14.5,253.71
4096,0.08,9.0,5.0,40.0,6.61,23.57,144.06
4097,0.05,28.0,13.0,4199.0,5.79,17.42,210.15
4098,0.5,30.0,9.0,589.0,3.3,13.94,255.88
4099,0.82,16.0,7.0,111795.0,616.48,59.84,17851.7
4100,0.45,3.0,3.0,134.0,3.45,17.64,193.79
4101,0.29,26.0,7.0,226558.0,771.95,97.4,4396.97
4102,0.69,7.0,5.0,1374.0,3.31,13.45,174.17
4103,0.39,5.0,4.0,343.0,4.87,19.53,190.95
4104,0.17,36.0,11.0,1328104.0,3706.96,87.81,14498.99
4105,0.05,32.0,6.0,305949.0,158.34,89.24,960.42
4106,0.19,19.0,8.0,4294.0,5.87,11.99,190.59
4107,0.4,15.0,8.0,830.0,5.05,24.51,306.54
4108,0.16,30.0,14.0,251.0,3.54,13.28,117.21
4109,0.43,18.0,12.0,11310.0,44.23,98.12,983.27
4110,0.67,22.0,8.0,1603.0,6.41,12.51,634.91
4111,0.45,12.0,8.0,614.0,6.27,18.44,224.06
4112,0.73,30.0,9.0,990084.0,3096.24,91.59,17144.53
4113,0.32,12.0,6.0,595.0,5.37,11.4,182.56
4114,0.2,13.0,8.0,91912.0,196.69,74.79,1068.28
4115,0.45,51.0,16.0,1396.0,6.98,21.47,190.73
4116,0.99,10.0,4.0,971.0,5.34,11.82,502.26
4117,0.56,22.0,17.0,533.0,4.24,23.55,342.23
4118,0.33,14.0,6.0,398.0,3.31,24.88,264.6
4119,0.76,9.0,5.0,218.0,5.5,16.26,352.64
4120,0.52,20.0,7.0,113230.0,128.72,25.93,733.08
4121,0.36,9.0,5.0,256.0,5.98,18.93,189.28
4122,0.45,41.0,12.0,1884.0,3.02,15.8,472.66
4123,0.31,17.0,8.0,1374.0,6.26,14.06,254.44
4124,0.63,27.0,8.0,578.0,3.44,15.38,343.98
4125,0.25,4.0,3.0,6.0,4.63,18.32,145.51
4126,0.61,28.0,7.0,5943.0,19.62,51.39,960.33
4127,0.9,33.0,14.0,938495.0,5518.48,85.45,133694.06
4128,0.41,19.0,9.0,7649.0,9.16,89.66,1020.83
4129,0.82,27.0,9.0,28409.0,65.19,31.22,2950.91
4130,0.12,6.0,5.0,2420.0,4.33,16.69,189.77
4131,0.86,11.0,7.0,408.0,6.59,14.64,533.55
4132,0.45,12.0,8.0,221082.0,55.2,59.48,1736.38
4133,0.07,10.0,8.0,12528.0,19.0,32.3,320.58
4134,0.77,20.0,13.0,404.0,4.9,22.51,630.86
4135,0.06,16.0,7.0,5982.5,5.18,22.37,192.83
4136,0.04,21.0,11.0,343.0,4.5,11.08,108.91
4137,0.15,8.0,5.0,64.0,6.49,11.76,152.7
4138,0.45,18.0,8.0,545.0,3.21,16.79,146.41
4139,0.87,24.0,7.0,986.0,5.9,21.92,957.36
4140,0.32,16.0,7.0,180.0,6.73,16.07,153.05
4141,0.03,29.0,14.0,5376.0,6.41,27.18,209.12
4142,0.11,42.0,15.0,1266.0,5.15,11.89,150.27
4143,0.19,6.0,4.0,48.0,4.75,10.1,97.1
4144,0.75,20.0,15.0,737276.0,473.64,84.64,12242.58
4145,0.98,26.0,9.0,215.0,5.99,23.98,1043.41
4146,0.45,38.0,10.0,1166878.0,3107.87,88.29,22115.15
4147,0.02,28.0,14.0,1164.0,5.88,10.23,107.39
4148,0.48,17.0,9.0,6285.0,17.64,67.04,753.83
4149,0.15,3.0,2.0,17.0,5.86,24.8,175.07
4150,0.53,30.0,6.0,840.0,5.94,14.62,232.25
4151,0.52,32.0,22.0,9773200.0,37746.96,90.52,286307.31
4152,0.89,26.0,6.0,4754.0,15.87,14.29,567.86
4153,0.36,20.0,11.0,313206.0,507.97,98.76,3048.99
4154,1.0,29.0,11.0,454331.0,2873.59,93.7,12940.13
4155,0.9,32.0,7.0,456780.0,1707.88,84.82,7907.82
4156,0.93,25.0,12.0,440.0,4.08,19.43,840.88
4157,0.45,26.0,10.0,664.0,5.65,19.49,584.95
4158,0.79,34.0,21.0,7960494.0,21169.9,84.0,77453.17
4159,0.88,12.0,7.0,74.0,5.89,10.93,337.28
4160,0.85,6.0,5.0,4905.0,24.86,19.3,539.01
4161,0.02,34.0,8.0,2142.0,3.36,20.12,141.19
4162,0.31,7.0,8.0,2860.0,3.4,11.76,235.99
4163,0.17,20.0,13.0,451747.0,830.83,99.61,5306.0
4164,0.97,20.0,20.0,4760.0,37.23,18.96,2717.58
4165,0.16,6.0,4.0,2118.0,6.79,11.49,186.27
4166,0.34,22.0,7.0,473.0,4.28,10.45,169.57
4167,0.94,28.0,12.0,3588.0,16.92,19.47,1488.13
4168,0.94,15.0,7.0,371.0,5.39,13.75,586.24
4169,0.45,66.0,8.0,44761.0,17.43,50.32,370.31
4170,0.45,27.0,16.0,623658.0,3064.21,47.6,9171.62
4171,0.63,43.0,8.0,20788.0,73.52,44.22,3421.09
4172,0.15,22.0,14.0,552882.0,2373.92,40.88,2858.15
4173,0.72,30.0,11.0,617.0,3.52,10.55,422.6
4174,0.8,16.0,7.0,2662.0,15.13,10.43,374.92
4175,0.59,4.0,3.0,47.0,4.45,21.66,224.2
4176,0.15,12.0,8.0,1998.0,7.62,10.55,137.18
4177,0.6,34.0,6.0,419.0,6.68,21.05,484.8
4178,0.76,5.0,4.0,2543.0,14.04,16.63,423.52
4179,0.72,25.0,17.0,408.0,5.07,21.13,651.06
4180,0.45,33.0,17.0,2524.0,6.62,16.07,391.47
4181,0.58,7.0,4.0,89.0,5.98,24.64,248.54
4182,0.24,14.0,8.0,538.0,4.09,10.1,120.25
4183,0.74,33.0,7.0,658333.0,852.52,30.75,43855.88
4184,0.65,10.0,4.0,1000.0,8.02,12.69,449.92
4185,0.3,3.0,2.0,33.0,4.81,19.46,181.84
4186,0.19,28.0,15.0,14351.0,59.06,85.87,592.83
4187,0.68,3.0,2.0,33.0,6.14,14.35,274.42
4188,0.37,7.0,8.0,844.0,5.7,16.48,173.45
4189,0.65,21.0,7.0,73.0,4.02,23.76,389.95
4190,0.05,8.0,5.0,77.0,3.96,17.61,129.26
4191,0.61,33.0,9.0,736.0,4.68,16.13,327.09
4192,0.45,46.0,8.0,6357373.0,21049.04,61.65,41497.94
4193,0.45,20.0,12.0,3232.0,5.28,10.77,154.49
4194,0.36,23.0,11.0,2553.0,11.4,23.16,310.25
4195,0.45,20.0,8.0,3232.0,3.43,19.61,149.4
4196,0.76,17.0,6.0,333.0,3.52,12.8,236.46
4197,0.49,15.0,7.0,225.0,6.09,20.68,244.96
4198,0.45,13.0,6.0,26621.0,171.08,95.38,876.7
4199,0.59,22.0,10.0,21928.0,115.41,26.53,1142.51
4200,0.0,37.0,17.0,2390433.0,2006.78,65.27,3722.92
4201,0.45,31.0,9.0,3048.0,15.17,15.78,699.46
4202,0.44,11.0,8.0,151.0,3.67,20.78,219.49
4203,0.06,20.0,4.0,117.0,4.27,20.59,149.37
4204,0.78,11.0,6.0,42413.0,201.86,84.96,2119.68
4205,0.29,19.0,9.0,95985.0,161.78,62.09,685.73
4206,0.56,35.0,8.0,2854.0,4.27,23.99,449.73
4207,0.45,20.0,11.0,1007.0,5.4,17.27,256.3
4208,0.45,13.0,7.0,664.0,3.87,18.18,195.28
4209,0.23,18.0,8.0,3090.0,12.96,20.21,243.97
4210,0.86,55.0,37.0,593389.0,1294.48,57.18,6781.53
4211,0.77,16.0,7.0,34835.0,71.39,57.25,4174.44
4212,0.49,26.0,8.0,7592.0,12.76,44.32,682.15
4213,0.33,55.0,14.0,70909.0,283.89,34.28,811.8
4214,0.66,26.0,11.0,957403.0,959.36,47.53,125600.01
4215,0.44,14.0,7.0,729.0,3.19,12.76,180.59
4216,0.45,15.0,8.0,156.0,4.07,14.84,430.76
4217,0.24,3.0,2.0,10.0,6.11,15.7,156.04
4218,0.53,33.0,17.0,5371463.0,40397.16,92.92,468872.46
4219,0.13,29.0,17.0,2159.0,3.55,15.98,171.89
4220,0.12,16.0,6.0,640.0,3.44,13.16,124.68
4221,0.07,40.0,9.0,14896.0,37.44,43.58,300.21
4222,0.45,19.0,8.0,125784.0,289.47,58.58,1616.91
4223,0.21,23.0,10.0,281919.0,680.37,32.9,2335.9
4224,0.57,14.0,6.0,2296.0,6.98,10.0,239.57
4225,0.32,14.0,8.0,115395.0,18.13,99.98,652.62
4226,0.75,19.0,11.0,625.0,5.9,21.47,447.84
4227,0.49,6.0,4.0,78.0,3.95,11.44,131.25
4228,0.41,32.0,10.0,16993.0,83.81,76.09,1393.52
4229,0.45,21.0,8.0,221082.0,2280.37,57.13,5860.24
4230,0.56,44.0,11.0,691.0,4.36,18.2,343.3
4231,0.22,12.0,8.0,29917.0,76.99,40.28,532.88
4232,0.2,14.0,8.0,8066.0,5.28,96.37,572.47
4233,0.05,20.0,6.0,15019.0,9.32,55.33,409.57
4234,0.45,26.0,16.0,738896.0,1712.44,78.39,2064.77
4235,0.85,15.0,8.0,2834.0,13.39,19.76,477.87
4236,0.45,22.0,11.0,14964.0,25.35,41.08,352.04
4237,0.87,7.0,5.0,303.0,4.24,20.52,420.38
4238,0.05,14.0,6.0,24155.0,67.93,45.52,441.11
4239,0.17,51.0,26.0,11075102.0,41614.21,42.42,333145.3
4240,0.45,26.0,17.0,39715.0,67.25,31.05,3487.44
4241,0.27,20.0,24.0,96802.0,313.65,96.86,1737.79
4242,0.45,27.0,9.0,722417.0,6527.48,58.41,320253.78
4243,0.82,19.0,10.0,11733.0,27.42,41.72,1329.57
4244,0.15,25.0,7.0,176839.0,104.72,50.65,534.12
4245,0.94,10.0,5.0,13736.0,21.82,47.57,1029.29
4246,0.35,35.0,19.0,71033.0,94.32,66.97,1509.77
4247,0.84,5.0,3.0,35.0,3.78,18.82,284.62
4248,0.12,9.0,4.0,176.0,6.78,10.83,115.01
4249,0.55,12.0,7.0,2557.0,4.77,15.76,275.74
4250,0.14,23.0,7.0,432.0,6.86,12.74,131.33
4251,0.08,12.0,8.0,1258.0,4.44,15.2,161.82
4252,0.45,14.0,7.0,2715.0,3.24,17.4,365.06
4253,0.41,29.0,7.0,10637.0,49.81,81.41,930.45
4254,0.57,48.0,15.0,4355.0,33.45,12.04,686.84
4255,0.35,23.0,10.0,7442.0,15.78,73.06,713.41
4256,0.7,45.0,23.0,2147033.0,14732.83,42.83,39398.28
4257,0.09,38.0,10.0,1742574.0,2781.72,80.4,3134.93
4258,0.36,11.0,8.0,22522.0,71.12,32.41,1042.0
4259,0.18,46.0,21.0,1212.0,3.1,18.71,242.2
4260,0.45,8.0,4.0,763.0,3.85,16.24,233.24
4261,0.18,10.0,5.0,4984.0,12.18,20.29,208.51
4262,0.27,20.0,12.0,15990.0,46.48,44.61,497.64
4263,0.5,49.0,26.0,25165789.0,65974.56,43.82,699827.8
4264,0.01,20.0,3.0,41.0,5.66,12.96,144.45
4265,0.88,39.0,19.0,1374.0,111.03,49.33,3234.38
4266,0.4,33.0,8.0,1665.0,7.05,12.15,219.68
4267,0.45,20.0,4.0,4517.0,9.2,17.02,443.55
4268,0.38,6.0,5.0,1438.0,5.11,14.37,202.68
4269,0.8,3.0,2.0,8.0,3.06,20.49,167.58
4270,0.06,17.0,9.0,12939.0,15.06,71.1,330.46
4271,0.89,36.0,21.0,8315113.0,6938.76,92.66,232173.14
4272,0.68,23.0,12.0,2578.0,21.41,23.34,641.63
4273,0.45,4.0,8.0,1280.0,6.18,22.23,526.64
4274,0.5,21.0,8.0,467.0,4.46,20.11,295.23
4275,0.48,24.0,7.0,528.0,5.91,13.89,192.31
4276,0.61,10.0,5.0,747.0,3.25,22.28,303.59
4277,0.77,24.0,10.0,197.0,5.21,13.16,405.16
4278,0.8,31.0,16.0,7333.0,12.02,44.84,1548.04
4279,0.4,26.0,15.0,643.0,5.84,21.77,276.23
4280,0.31,14.0,6.0,246.0,6.96,10.67,140.94
4281,0.66,12.0,8.0,99166.0,394.86,77.81,2994.55
4282,0.24,60.0,28.0,18548.0,14.87,27.46,352.11
4283,0.02,8.0,5.0,20.0,3.29,20.92,109.48
4284,0.02,24.0,6.0,222.0,4.7,15.8,106.78
4285,0.34,34.0,8.0,76893.0,83.14,79.49,2239.39
4286,0.17,24.0,7.0,80899.0,101.27,84.17,767.03
4287,0.57,25.0,6.0,1211.0,5.68,18.69,364.56
4288,0.06,23.0,9.0,198.0,6.69,22.79,150.86
4289,0.3,4.0,4.0,20.0,5.19,22.58,166.04
4290,0.37,20.0,8.0,8847.0,40.85,67.13,774.86
4291,0.07,13.0,8.0,119449.0,91.41,33.81,637.4
4292,0.45,41.0,12.0,1374.0,44.34,85.19,1385.04
4293,0.7,49.0,27.0,14797323.0,70117.2,65.55,1955935.04
4294,0.19,20.0,8.0,27478.0,135.95,28.29,488.62
4295,0.45,10.0,4.0,809.0,3.39,15.2,213.11
4296,0.24,12.0,7.0,859.0,3.82,19.7,225.56
4297,0.12,20.0,6.0,89952.0,81.6,63.27,740.44
4298,0.13,28.0,10.0,424.0,4.33,14.07,171.2
4299,0.45,24.0,11.0,17820.0,36.98,53.52,664.31
4300,0.45,3.0,3.0,29.0,6.19,24.76,209.36
4301,0.45,26.0,14.0,37505.0,21.11,60.5,740.92
4302,0.24,20.0,8.0,1697.0,4.14,12.77,160.9
4303,0.42,15.0,8.0,97197.0,35.81,76.37,1680.18
4304,0.75,35.0,16.0,4295103.0,30743.89,71.11,466374.86
4305,0.2,21.0,6.0,4664.0,5.4,24.42,238.78
4306,0.04,37.0,12.0,1546212.0,1538.25,31.59,2745.18
4307,0.31,15.0,8.0,1057.0,6.32,16.75,207.48
4308,0.14,16.0,7.0,2496.0,7.66,17.01,185.61
4309,0.8,8.0,5.0,11406.0,43.58,87.01,1544.27
4310,0.95,15.0,7.0,285.0,3.06,20.54,582.7
4311,0.9,21.0,10.0,8066.0,69.27,58.15,4262.66
4312,0.35,6.0,5.0,287.0,4.3,11.09,139.3
4313,0.48,14.0,8.0,3232.0,3.71,13.73,182.55
4314,0.31,20.0,8.0,133.0,3.45,15.93,148.71
4315,0.01,31.0,8.0,954.0,4.03,18.18,143.33
4316,1.0,12.0,8.0,111.0,6.98,15.62,826.79
4317,0.35,20.0,6.0,12827.0,17.38,45.69,473.13
4318,0.96,30.0,15.0,63140.0,371.49,52.17,5261.77
4319,0.1,18.0,7.0,2816.0,6.26,19.69,195.87
4320,0.23,20.0,16.0,13120.0,59.83,68.37,515.49
4321,0.12,20.0,12.0,2917.0,7.65,13.02,230.65
4322,0.31,9.0,5.0,220.0,6.91,17.84,236.93
4323,0.45,46.0,15.0,3232.0,110.45,87.99,1068.66
4324,0.3,16.0,7.0,3187.0,7.89,18.6,231.4
4325,0.45,14.0,6.0,1874.0,6.1,12.23,182.2
4326,0.55,30.0,6.0,325.0,6.83,16.85,278.59
4327,0.61,17.0,6.0,367.0,4.64,15.25,276.52
4328,0.73,23.0,11.0,2847.0,18.4,24.65,962.13
4329,0.87,20.0,6.0,147479.0,752.62,69.12,36533.06
4330,0.64,20.0,24.0,1998.0,3.63,14.65,431.55
4331,0.1,27.0,22.0,47815.0,66.78,69.89,969.75
4332,0.17,24.0,10.0,3232.0,2182.51,74.53,5517.59
4333,0.45,32.0,16.0,44883.0,114.07,35.32,970.13
4334,0.11,7.0,5.0,4532.0,3.18,12.44,188.31
4335,0.2,11.0,8.0,5982.5,5.87,16.74,177.91
4336,0.45,22.0,6.0,4081.0,11.23,10.58,522.33
4337,0.36,33.0,6.0,127132.0,258.59,66.72,1717.77
4338,0.61,7.0,8.0,316.0,5.64,14.08,224.58
4339,0.78,20.0,4.0,159.0,3.96,19.26,264.67
4340,0.2,23.0,7.0,280.0,5.19,18.39,164.26
4341,0.17,22.0,8.0,3232.0,482.7,74.65,1795.89
4342,0.28,10.0,5.0,371.0,3.32,17.67,146.1
4343,0.73,26.0,7.0,151190.0,294.13,98.19,2625.09
4344,0.45,8.0,4.0,6590.0,22.28,91.62,1280.01
4345,0.55,19.0,7.0,115395.0,85.3,78.41,3078.74
4346,0.03,12.0,8.0,667.0,5.52,23.17,190.43
4347,0.36,9.0,5.0,10896.0,39.06,69.32,701.93
4348,0.32,44.0,15.0,3989667.0,7096.07,99.4,38159.77
4349,0.61,48.0,29.0,1645.0,5.51,21.91,875.85
4350,0.69,20.0,5.0,63.0,3.38,24.53,254.48
4351,0.07,21.0,7.0,122697.0,77.24,37.52,660.4
4352,0.2,12.0,7.0,55016.0,158.44,45.0,754.5
4353,0.45,16.0,8.0,774.0,5.03,23.93,374.14
4354,0.39,11.0,6.0,1638.0,5.77,15.59,211.99
4355,0.42,57.0,25.0,27612.0,24.87,86.43,1984.44
4356,0.6,36.0,6.0,1194.0,8.51,10.47,518.62
4357,0.46,4.0,4.0,97.0,4.37,21.83,209.8
4358,0.07,17.0,11.0,302.0,4.77,10.18,117.65
4359,0.09,29.0,6.0,1429.0,6.71,14.65,164.45
4360,0.56,17.0,11.0,3232.0,25.35,87.64,1199.41
4361,0.06,9.0,5.0,99.0,3.8,21.82,147.99
4362,0.67,8.0,5.0,716.0,3.65,11.57,302.45
4363,0.1,20.0,11.0,251.0,6.08,21.14,185.84
4364,0.26,4.0,3.0,75.0,6.86,11.52,165.52
4365,0.77,11.0,8.0,1374.0,4.37,16.38,472.24
4366,0.27,11.0,6.0,29701.0,55.5,57.9,776.76
4367,0.04,21.0,14.0,3274.0,6.1,18.45,181.45
4368,0.81,35.0,21.0,1073.0,6.0,13.23,819.06
4369,0.45,5.0,3.0,42.0,4.77,19.45,187.99
4370,0.32,19.0,9.0,1752.0,6.92,11.09,176.82
4371,0.19,20.0,21.0,9294079.0,13570.34,91.02,28088.47
4372,1.0,13.0,8.0,131.0,3.97,19.36,479.27
4373,0.12,30.0,11.0,24794.0,37.02,63.51,400.85
4374,0.73,19.0,8.0,7846.0,20.37,41.01,763.92
4375,0.93,28.0,10.0,310032.0,782.16,66.82,50231.01
4376,0.32,32.0,18.0,2293017.0,1673.06,69.59,11175.08
4377,0.27,37.0,14.0,19703.0,55.97,27.13,410.61
4378,0.45,23.0,9.0,289.0,6.9,14.24,105.66
4379,0.13,28.0,12.0,377884.0,1205.08,64.92,1815.59
4380,0.54,24.0,8.0,106545.0,683.44,79.99,6470.77
4381,0.01,20.0,6.0,115395.0,174.07,42.66,368.2
4382,0.5,7.0,4.0,144.0,6.74,11.27,194.11
4383,0.3,29.0,8.0,631362.0,811.16,28.17,5412.36
4384,0.62,31.0,7.0,2729.0,9.2,19.05,747.19
4385,0.81,20.0,21.0,103667.0,372.46,80.56,5621.73
4386,0.45,20.0,9.0,7791.0,13.73,44.0,472.19
4387,0.47,16.0,6.0,399.0,4.47,23.5,269.99
4388,0.23,40.0,11.0,2128.0,6.79,20.18,241.34
4389,0.94,13.0,7.0,157.0,4.06,19.19,553.35
4390,0.71,25.0,6.0,1553.0,5.37,11.11,318.24
4391,0.3,32.0,8.0,597079.0,1279.22,94.87,4080.01
4392,0.51,25.0,8.0,361740.0,618.37,47.52,8291.15
4393,0.45,21.0,11.0,11000.0,49.0,32.61,375.87
4394,0.02,16.0,8.0,6125.0,5.34,84.75,451.11
4395,0.6,25.0,7.0,99108.0,465.95,31.69,3048.23
4396,0.65,28.0,8.0,3205249.0,2625.88,44.32,23865.85
4397,0.32,10.0,4.0,10742.0,16.67,32.23,368.87
4398,0.93,10.0,5.0,98.0,4.2,16.28,359.33
4399,0.45,34.0,8.0,287590.0,352.08,69.09,1029.6
4400,0.76,14.0,7.0,2448.0,6.42,11.44,373.26
4401,0.62,20.0,13.0,27638.0,31.65,41.76,1841.72
4402,0.61,16.0,6.0,447.0,6.45,22.15,410.17
4403,0.42,5.0,4.0,97.0,5.01,24.0,253.21
4404,0.23,15.0,6.0,34889.0,80.36,88.2,1350.82
4405,0.08,41.0,8.0,10976.0,27.44,73.55,402.96
4406,0.82,22.0,7.0,7554.0,37.23,28.02,736.02
4407,0.42,22.0,10.0,1812.0,10.0,19.57,338.69
4408,0.22,14.0,7.0,171.0,4.34,19.01,163.87
4409,0.77,38.0,18.0,14333.0,82.29,38.19,9992.73
4410,0.34,10.0,5.0,927.0,5.96,16.06,222.04
4411,0.04,10.0,4.0,809.0,4.02,20.55,179.84
4412,0.17,22.0,7.0,7940.0,16.09,69.51,472.96
4413,0.45,26.0,9.0,6355.0,11.04,80.27,428.17
4414,0.41,8.0,5.0,3342.0,6.03,12.77,246.04
4415,0.92,11.0,6.0,140.0,4.28,22.49,463.64
4416,0.11,10.0,8.0,420.0,4.79,20.58,185.32
4417,0.39,24.0,9.0,539642.0,3163.57,73.83,9694.94
4418,0.42,32.0,10.0,1178827.0,6913.89,81.79,70163.5
4419,0.37,38.0,21.0,210202.0,728.18,43.32,6094.08
4420,0.48,12.0,7.0,664.0,5.9,16.98,237.92
4421,0.45,19.0,12.0,570572.0,1881.49,61.52,3957.55
4422,0.73,27.0,12.0,498019.0,4874.7,52.24,48546.34
4423,0.32,11.0,8.0,2715.0,9.48,13.42,223.06
4424,0.66,20.0,12.0,1312.0,3.22,16.68,306.93
4425,0.06,36.0,11.0,1928890.0,4560.68,40.89,5022.48
4426,0.45,9.0,4.0,3254.0,5.25,21.85,281.15
4427,0.05,41.0,8.0,61937.0,43.55,61.64,719.61
4428,0.99,20.0,7.0,664.0,7.91,17.11,1194.59
4429,0.69,46.0,8.0,4500.0,3.15,15.98,576.84
4430,0.36,20.0,5.0,324.0,3.51,12.03,152.67
4431,0.1,12.0,8.0,31313.0,43.54,67.18,577.84
4432,0.45,3.0,3.0,41.0,3.58,11.36,143.09
4433,0.4,31.0,21.0,1037.0,4.96,12.08,172.85
4434,0.45,24.0,6.0,835.0,5.02,14.0,192.74
4435,0.19,14.0,6.0,21739.0,14.49,52.33,495.99
4436,0.35,24.0,10.0,201.0,3.74,14.62,135.32
4437,0.17,12.0,7.0,42094.0,101.98,94.05,861.98
4438,0.68,5.0,4.0,74.0,3.84,24.56,247.05
4439,0.93,3.0,2.0,13.0,6.75,11.49,433.43
4440,0.52,35.0,12.0,35493.0,91.06,70.75,3026.76
4441,0.24,26.0,14.0,398.0,6.61,20.17,245.01
4442,0.7,8.0,8.0,400.0,3.38,18.81,246.31
4443,0.15,15.0,7.0,5982.5,4.54,23.17,193.22
4444,0.96,36.0,12.0,823830.0,4789.5,79.45,71414.42
4445,0.37,24.0,8.0,1373.0,6.78,14.15,212.89
4446,0.81,24.0,9.0,10988.0,51.7,60.24,2429.41
4447,0.35,47.0,14.0,41395.0,150.07,60.84,1275.73
4448,0.68,29.0,13.0,1451.0,3.78,19.0,391.56
4449,0.64,26.0,6.0,1753.0,3.33,17.33,398.42
4450,0.24,32.0,15.0,22471.0,111.69,46.78,513.76
4451,0.45,27.0,12.0,396963.0,125.62,55.59,1113.14
4452,0.62,20.0,4.0,1139.0,6.61,19.71,444.95
4453,0.45,25.0,6.0,3467.0,19.02,12.55,258.88
4454,0.8,22.0,11.0,405806.0,270.75,46.28,2240.5
4455,0.45,20.0,19.0,7209691.0,26137.81,35.79,93486.49
4456,0.45,21.0,10.0,254.0,4.69,16.26,113.53
