,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Cost,scheduled_year,scheduled_month,scheduled_day,scheduled_dateofmonth,delivery_year,delivery_month,delivery_day,delivery_dateofmonth,delta,state
2751,0.29,20.0,10.0,380.0,Wood,5.55,18.32,No,No,No,Roadways,No,Working Class,No,168.54,2019,6,1,25,2019,6,0,24,-1 ,KS
2752,0.73,30.0,7.0,255.0,Wood,3.81,19.43,No,No,Yes,Airways,No,Working Class,Yes,483.53,2018,9,5,15,2018,9,5,15,0 ,
2753,0.21,16.0,8.0,150.0,Wood,5.6,12.56,No,No,No,Roadways,No,Working Class,No,113.03,2016,10,4,7,2016,10,5,8,1 ,TX
2754,0.45,18.0,8.0,4126.0,Bronze,16.96,19.22,Yes,No,No,Waterways,No,Working Class,Yes,240.56,2015,1,6,25,2015,1,0,26,1 ,NM
2755,0.76,40.0,8.0,3232.0,Material_NA,94.81,75.0,No,Yes,No,Roadways,No,Working Class,No,10906.6,2015,3,4,13,2015,3,1,17,4 ,MN
2756,0.25,12.0,6.0,149.0,Wood,5.87,13.55,No,No,No,Roadways,No,Working Class,Yes,142.12,2018,6,4,15,2018,6,1,12,-3 ,DC
2757,0.13,18.0,11.0,6955.0,Bronze,13.19,35.13,No,Yes,Yes,Roadways,No,Working Class,No,295.81,2017,6,3,1,2017,6,4,2,1 ,MI
2758,0.97,16.0,8.0,179449.0,Stone,980.25,84.97,Yes,No,Yes,Waterways,No,Working Class,No,359145.16,2017,6,3,15,2017,6,6,11,-4 ,ME
2759,0.64,21.0,9.0,482125.0,Stone,3920.0,75.2,No,Yes,No,Roadways,No,Wealthy,Yes,21386.12,2016,4,0,11,2016,4,6,10,-1 ,WI
2760,0.13,30.0,8.0,655.0,Aluminium,4.72,22.93,Yes,Yes,No,Roadways,No,Working Class,No,184.26,2015,4,5,4,2015,4,4,3,-1 ,DC
2761,0.15,30.0,12.0,5982.5,Bronze,46.87,48.72,No,No,Yes,Roadways,No,Working Class,No,491.96,2015,10,3,8,2015,10,0,5,-3 ,AZ
2762,0.89,47.0,18.0,124428.0,Brass,363.93,78.83,No,No,Yes,Waterways,No,Wealthy,No,8033.91,2017,12,6,31,2017,12,3,28,-3 ,SC
2763,0.08,24.0,6.0,2674.0,Bronze,4.89,10.68,No,Yes,Yes,Airways,No,Working Class,No,186.06,2016,11,4,25,2016,11,1,22,-3 ,
2764,0.66,17.0,6.0,157.0,Wood,5.97,20.92,Yes,Yes,No,Airways,No,Working Class,No,350.91,2017,8,2,9,2017,8,4,11,2 ,CO
2765,0.7,26.0,19.0,683.0,Wood,5.98,10.72,No,Yes,No,Airways,No,Wealthy,No,407.44,2018,8,3,2,2018,8,2,1,-1 ,LA
2766,0.72,27.0,16.0,1110009.0,Marble,4130.71,88.12,No,No,Yes,Roadways,No,Working Class,Yes,41469.06,2017,7,5,1,2017,6,2,28,-3 ,AL
2767,0.47,32.0,18.0,57618.0,Brass,183.59,74.83,No,No,No,Airways,No,Working Class,Yes,1508.98,2015,2,2,4,2015,2,2,4,0 ,DE
2768,0.45,13.0,8.0,227.0,Aluminium,3.86,14.43,No,No,Yes,Roadways,No,Wealthy,Yes,233.01,2019,5,3,2,2019,5,3,2,0 ,FL
2769,0.48,5.0,3.0,61.0,Bronze,6.17,18.72,No,No,No,Roadways,No,Working Class,No,208.01,2016,9,5,3,2016,9,5,3,0 ,ND
2770,0.47,20.0,8.0,16.0,Bronze,4.72,18.75,Yes,No,Yes,Roadways,No,Wealthy,Yes,249.59,2016,7,6,10,2016,7,2,6,-4 ,CA
2771,0.33,25.0,8.0,1726.0,Clay,5.38,20.76,No,No,No,Roadways,Yes,Working Class,No,244.03,2016,12,1,20,2016,12,6,18,-2 ,
2773,0.2,37.0,14.0,36327.0,Brass,29.98,28.63,Yes,Yes,No,Airways,No,Working Class,No,633.94,2015,1,4,16,2015,1,3,15,-1 ,
2774,0.45,33.0,12.0,35914.0,Brass,97.71,87.64,No,No,No,Roadways,No,Working Class,No,6752.77,2015,9,6,13,2015,9,5,12,-1 ,LA
2775,0.23,40.0,30.0,10431.0,Aluminium,14.38,35.24,No,Yes,No,Airways,No,Wealthy,No,389.64,2019,1,4,4,2019,1,4,4,0 ,
2776,0.74,20.0,7.0,5480.0,Brass,38.68,76.74,No,Yes,No,Roadways,No,Working Class,Yes,1358.62,2017,3,1,21,2017,3,5,25,4 ,KY
2777,0.72,20.0,8.0,166745.0,Stone,830.91,74.89,Yes,Yes,No,Airways,No,Wealthy,No,54012.03,2016,6,1,21,2016,6,2,22,1 ,NM
2778,0.91,36.0,17.0,51970.0,Brass,140.45,48.71,No,No,No,Roadways,No,Working Class,No,2557.95,2018,11,3,22,2018,11,2,21,-1 ,VT
2779,0.73,11.0,7.0,1722.0,Bronze,15.77,15.63,No,Yes,Yes,Airways,No,Working Class,No,382.54,2017,11,1,7,2017,11,6,5,-2 ,IL
2780,0.43,11.0,7.0,80.0,Material_NA,3.63,16.24,No,Yes,No,Airways,No,Working Class,No,159.16,2017,3,3,9,2017,3,4,10,1 ,AK
2781,0.45,39.0,14.0,50723.0,Bronze,169.06,98.77,No,Yes,No,Airways,No,Working Class,No,2246.72,2016,8,0,15,2016,8,4,19,4 ,NY
2782,0.45,24.0,9.0,318.0,Wood,4.42,12.01,No,No,No,Waterways,No,Working Class,No,100.48,2018,9,1,25,2018,9,6,23,-2 ,AK
2783,0.78,12.0,8.0,3232.0,Material_NA,135.52,27.94,No,No,Yes,Roadways,No,Working Class,No,853.66,2019,7,2,3,2019,7,1,2,-1 ,OK
2784,0.04,47.0,12.0,5451882.0,Stone,2795.57,94.17,No,No,No,Waterways,No,Working Class,No,3943.65,2016,10,3,6,2016,10,3,6,0 ,MD
2785,0.26,37.0,13.0,4462.0,Clay,10.71,12.95,No,No,No,Roadways,Yes,Working Class,Yes,187.57,2015,4,0,6,2015,4,4,10,4 ,NH
2786,0.38,58.0,8.0,427.0,Material_NA,5.57,10.66,No,No,Yes,Roadways,No,Working Class,No,204.55,2017,9,2,13,2017,9,2,13,0 ,ME
2787,0.11,10.0,8.0,54.0,Aluminium,4.15,12.77,No,No,Yes,Airways,No,Working Class,Yes,119.3,2018,1,1,30,2018,1,2,31,1 ,SC
2788,0.16,14.0,8.0,451.0,Aluminium,5.1,13.99,No,No,No,Airways,No,Working Class,No,134.1,2017,2,5,4,2017,2,2,1,-3 ,ID
2789,0.58,36.0,17.0,5177308.0,Material_NA,9953.56,82.25,No,No,No,Roadways,No,Wealthy,No,309880.72,2017,1,3,12,2017,1,5,14,2 ,
2790,0.17,42.0,24.0,50787.0,Bronze,70.72,44.84,Yes,Yes,No,Airways,No,Working Class,No,887.41,2019,1,4,18,2019,1,4,18,0 ,
2791,0.23,17.0,7.0,179.0,Wood,4.73,20.3,Yes,No,Yes,Waterways,No,Working Class,Yes,193.35,2018,11,2,14,2018,11,0,12,-2 ,CT
2792,0.18,15.0,6.0,3347.0,Material_NA,15.71,19.33,Yes,No,No,Waterways,No,Working Class,No,177.86,2019,2,3,21,2019,2,3,21,0 ,OR
2793,0.77,37.0,8.0,30180.0,Brass,66.45,99.91,Yes,Yes,No,Airways,No,Wealthy,No,5319.86,2015,4,6,26,2015,4,6,26,0 ,NV
2794,0.54,28.0,8.0,666.0,Aluminium,4.11,24.26,Yes,No,No,Waterways,No,Working Class,No,334.75,2015,11,5,14,2015,11,6,15,1 ,MD
2795,0.94,30.0,15.0,2218.0,Aluminium,5.13,15.54,Yes,Yes,Yes,Airways,No,Working Class,No,1170.02,2019,7,6,14,2019,7,3,18,4 ,NJ
2796,0.22,45.0,18.0,100296.0,Brass,210.22,27.15,Yes,No,No,Waterways,No,Working Class,Yes,618.65,2017,10,5,21,2017,10,5,21,0 ,NJ
2797,0.43,39.0,11.0,3016.0,Aluminium,10.75,23.53,Yes,No,Yes,Waterways,No,Wealthy,Yes,411.23,2017,1,2,18,2017,1,2,18,0 ,SC
2798,0.7,31.0,18.0,3148.0,Aluminium,8.48,12.46,No,Yes,Yes,Airways,No,Working Class,No,1065.58,2018,10,2,31,2018,10,2,31,0 ,OR
2799,0.45,41.0,8.0,850.0,Wood,7.0,14.42,No,No,Yes,Roadways,No,Working Class,No,826.5,2016,11,5,12,2016,11,4,11,-1 ,ND
2800,0.55,4.0,4.0,671.0,Marble,3.67,18.17,Yes,No,No,Roadways,No,Working Class,No,260.69,2016,8,1,9,2016,8,2,10,1 ,CO
2801,0.28,30.0,10.0,1007887.0,Stone,2528.55,99.26,No,Yes,Yes,Airways,No,Working Class,No,9718.72,2016,3,1,22,2016,3,5,26,4 ,VA
2802,0.54,13.0,8.0,52.0,Wood,3.92,20.08,No,Yes,No,Roadways,No,Wealthy,No,262.35,2016,7,6,3,2016,7,4,1,-2 ,AZ
2803,0.06,10.0,8.0,11888.0,Stone,10.7,40.28,Yes,No,No,Waterways,No,Working Class,No,261.17,2015,6,3,4,2015,6,0,8,4 ,WI
2804,0.82,13.0,7.0,91176.0,Stone,355.53,79.91,Yes,No,No,Waterways,No,Working Class,No,3207.07,2018,1,5,13,2018,1,2,10,-3 ,MD
2805,0.62,39.0,8.0,3869.0,Clay,15.04,16.6,No,Yes,No,Roadways,Yes,Working Class,No,580.3,2015,1,4,30,2015,1,1,27,-3 ,SC
2806,0.48,15.0,6.0,3357.0,Brass,10.93,10.91,Yes,Yes,No,Airways,No,Working Class,No,304.44,2019,3,0,18,2019,3,5,16,-2 ,RI
2807,0.45,16.0,8.0,221082.0,Stone,414.44,59.43,Yes,No,No,Airways,No,Working Class,No,2936.83,2018,10,1,2,2018,10,0,1,-1 ,KS
2808,0.47,28.0,16.0,27680.0,Bronze,57.93,65.31,Yes,No,Yes,Airways,No,Working Class,No,1430.76,2017,12,0,4,2017,12,0,4,0 ,NJ
2809,0.69,14.0,6.0,509.0,Aluminium,5.37,13.91,No,No,No,Roadways,No,Working Class,Yes,298.54,2018,2,0,26,2018,2,4,23,-3 ,OK
2810,0.78,22.0,6.0,82.0,Wood,5.93,14.77,No,Yes,Yes,Roadways,No,Wealthy,No,483.25,2018,12,4,28,2018,12,2,26,-2 ,NH
2811,0.45,15.0,6.0,620.0,Clay,6.88,16.88,No,Yes,Yes,Roadways,Yes,Wealthy,No,287.04,2015,7,2,29,2015,7,0,27,-2 ,CA
2812,0.86,29.0,8.0,6441.0,Bronze,12.85,60.56,Yes,No,No,Waterways,No,Wealthy,No,2065.68,2018,8,4,31,2018,8,0,27,-4 ,TX
2813,0.45,12.0,7.0,63792.0,Stone,85.11,77.62,No,No,Yes,Roadways,No,Working Class,No,6461.59,2018,9,3,13,2018,9,1,11,-2 ,TX
2814,0.72,22.0,7.0,98104.0,Marble,221.18,82.11,No,No,No,Roadways,No,Wealthy,No,2362.95,2017,5,2,17,2017,5,1,16,-1 ,WY
2815,0.45,20.0,9.0,1378586.0,Stone,2357.92,95.02,No,No,No,Roadways,No,Working Class,No,12152.76,2016,5,4,6,2016,5,3,5,-1 ,IN
2816,0.3,19.0,12.0,202903.0,Marble,512.35,79.91,No,No,Yes,Airways,No,Wealthy,No,3107.71,2015,9,0,7,2015,9,4,4,-3 ,OR
2817,0.29,37.0,15.0,3513025.0,Stone,14165.14,71.59,No,No,No,Roadways,No,Working Class,No,20762.63,2018,1,5,27,2018,1,5,27,0 ,OR
2818,0.48,45.0,20.0,135200.0,Brass,816.98,44.18,Yes,No,No,Waterways,No,Wealthy,No,13015.79,2015,3,2,25,2015,3,0,23,-2 ,ID
2819,0.09,4.0,4.0,73.0,Material_NA,6.35,23.54,No,No,Yes,Roadways,Yes,Working Class,No,150.57,2016,5,1,17,2016,5,3,19,2 ,DC
2820,0.22,41.0,20.0,20583.0,Material_NA,72.98,75.09,Yes,Yes,Yes,Airways,Yes,Working Class,No,1338.77,2017,10,4,13,2017,10,4,13,0 ,ME
2821,0.4,9.0,5.0,519.0,Bronze,6.95,24.06,No,No,No,Roadways,No,Working Class,No,254.05,2018,7,6,1,2018,6,3,28,-3 ,IA
2822,0.02,15.0,6.0,1154.0,Bronze,4.51,23.85,No,Yes,No,Roadways,No,Wealthy,Yes,183.08,2016,7,6,17,2016,7,0,18,1 ,OK
2823,0.91,4.0,3.0,129.0,Brass,3.02,18.3,No,No,Yes,Roadways,No,Working Class,Yes,257.13,2018,12,6,23,2018,12,0,24,1 ,OK
2824,0.63,20.0,9.0,4137.0,Bronze,5.31,21.93,Yes,No,No,Waterways,No,Working Class,No,412.21,2018,10,0,1,2018,9,6,30,-1 ,CT
2825,0.34,35.0,18.0,55795.0,Bronze,83.11,33.83,Yes,Yes,No,Airways,No,Working Class,Yes,1612.82,2018,6,2,13,2018,6,4,15,2 ,WA
2826,0.7,19.0,12.0,371.0,Wood,3.33,11.3,No,No,Yes,Roadways,No,Working Class,No,251.14,2018,1,0,15,2018,1,3,18,3 ,GA
2827,0.45,25.0,12.0,768367.0,Stone,1659.4,80.01,No,Yes,No,Airways,No,Wealthy,No,5800.68,2019,4,3,11,2019,4,1,9,-2 ,WI
2828,0.52,56.0,27.0,271922.0,Bronze,845.57,89.24,No,No,No,Roadways,No,Working Class,Yes,15845.68,2016,7,3,7,2016,7,3,7,0 ,LA
2829,0.68,18.0,7.0,291.0,Aluminium,6.77,24.08,No,Yes,Yes,Airways,No,Working Class,Yes,481.92,2015,11,1,10,2015,11,5,14,4 ,SC
2830,0.45,25.0,8.0,5385.0,Clay,5.43,93.05,Yes,No,No,Waterways,Yes,Working Class,No,1789.98,2015,8,4,14,2015,8,3,13,-1 ,AZ
2831,0.86,6.0,4.0,340.0,Brass,4.87,24.72,No,No,No,Airways,No,Working Class,No,313.62,2015,1,1,27,2015,1,5,31,4 ,WV
2832,0.5,27.0,7.0,1851.0,Clay,3.75,23.98,No,No,No,Airways,Yes,Wealthy,No,345.19,2016,7,2,20,2016,7,5,23,3 ,
2833,0.63,31.0,22.0,8691641.0,Stone,38784.21,67.18,No,No,Yes,Roadways,No,Working Class,Yes,132430.24,2015,9,4,18,2015,9,1,22,4 ,
2834,0.39,40.0,19.0,77407.0,Bronze,357.08,75.09,No,No,No,Roadways,No,Working Class,No,1622.67,2018,1,1,16,2018,1,1,16,0 ,OK
2835,0.45,45.0,8.0,12025261.0,Material_NA,14173.11,69.99,Yes,No,Yes,Waterways,No,Working Class,No,29974.76,2016,3,3,17,2016,3,0,14,-3 ,IL
2836,0.7,43.0,20.0,17182.0,Material_NA,71.96,25.39,No,No,Yes,Roadways,Yes,Working Class,No,3526.56,2016,2,3,18,2016,2,0,22,4 ,SC
2837,0.46,14.0,6.0,74438.0,Stone,416.35,53.53,Yes,Yes,Yes,Airways,No,Working Class,No,3482.42,2018,12,2,26,2018,12,5,22,-4 ,TN
2838,0.06,18.0,10.0,1071.0,Aluminium,6.55,12.76,No,No,No,Airways,No,Working Class,No,121.74,2016,4,0,18,2016,4,4,15,-3 ,IA
2839,0.37,55.0,24.0,1018.0,Wood,3.76,17.46,Yes,No,No,Waterways,No,Working Class,No,221.47,2017,9,5,23,2017,9,5,23,0 ,RI
2840,0.52,13.0,8.0,1792.0,Material_NA,13.15,11.41,No,No,No,Roadways,No,Wealthy,No,218.87,2018,8,0,6,2018,8,4,3,-3 ,SD
2841,0.88,20.0,8.0,154.0,Wood,6.5,14.25,No,No,No,Airways,No,Working Class,No,568.76,2015,5,1,12,2015,5,6,10,-2 ,SC
2842,0.31,11.0,8.0,1338.0,Bronze,5.54,11.16,No,Yes,No,Roadways,No,Wealthy,No,187.94,2015,6,1,9,2015,6,0,8,-1 ,MS
2843,0.36,31.0,18.0,44303.0,Brass,21.21,96.06,No,Yes,Yes,Airways,No,Wealthy,No,1569.23,2015,1,4,16,2015,1,0,19,3 ,CO
2844,0.45,9.0,4.0,333.0,Brass,5.16,12.85,No,Yes,No,Airways,No,Working Class,No,418.69,2016,5,3,5,2016,5,4,6,1 ,VT
2845,0.88,17.0,8.0,221082.0,Stone,416.17,27.32,No,No,No,Roadways,No,Working Class,No,5520.39,2017,2,0,20,2017,2,0,20,0 ,MO
2846,0.68,18.0,7.0,65283.0,Marble,284.13,95.27,No,No,Yes,Roadways,No,Working Class,No,2044.97,2016,1,4,22,2016,1,5,23,1 ,IA
2847,0.73,14.0,7.0,80676.0,Stone,498.81,99.64,No,No,No,Roadways,No,Working Class,No,4542.53,2015,7,4,31,2015,7,2,29,-2 ,TN
2848,0.65,6.0,5.0,1374.0,Clay,5.31,18.3,No,Yes,No,Roadways,Yes,Wealthy,No,251.84,2019,8,6,4,2019,8,2,7,3 ,TN
2849,0.5,10.0,4.0,745.0,Brass,4.94,22.03,Yes,No,Yes,Waterways,No,Working Class,No,267.12,2017,3,3,9,2017,3,3,9,0 ,AR
2850,0.74,20.0,5.0,11122.0,Marble,52.81,86.37,No,Yes,No,Roadways,No,Wealthy,No,1607.7,2015,6,0,1,2015,6,4,5,4 ,WY
2851,0.45,46.0,22.0,119344.0,Brass,317.95,96.81,Yes,No,No,Waterways,No,Working Class,No,2588.76,2016,12,2,14,2016,12,5,17,3 ,
2852,0.18,8.0,4.0,4127.0,Marble,5.12,21.58,No,No,Yes,Waterways,No,Working Class,No,234.5,2017,7,1,11,2017,7,6,9,-2 ,
2853,0.62,21.0,7.0,8343.0,Brass,51.54,85.84,No,Yes,Yes,Airways,No,Wealthy,Yes,2008.09,2016,8,3,4,2016,8,3,4,0 ,AL
2854,0.78,5.0,8.0,239.0,Bronze,4.25,23.29,No,Yes,No,Roadways,No,Working Class,No,322.47,2015,9,1,8,2015,9,6,6,-2 ,CT
2855,0.18,20.0,8.0,937.0,Aluminium,4.6,16.6,No,Yes,No,Roadways,No,Working Class,No,150.52,2019,6,1,4,2019,6,0,3,-1 ,IN
2856,0.75,10.0,5.0,12943.0,Stone,92.96,64.97,No,No,Yes,Roadways,No,Working Class,No,9032.6,2016,7,6,24,2016,7,6,24,0 ,LA
2857,0.45,28.0,8.0,294921.0,Material_NA,396.95,52.01,No,Yes,No,Roadways,No,Wealthy,No,5351.08,2018,2,4,9,2018,2,3,8,-1 ,VA
2858,0.16,20.0,9.0,154740.0,Marble,392.1,92.66,No,No,No,Roadways,No,Wealthy,Yes,1390.64,2017,3,2,29,2017,3,6,26,-3 ,DC
2859,0.22,6.0,8.0,30.0,Wood,5.49,11.32,No,No,No,Roadways,No,Working Class,No,96.59,2017,1,6,15,2017,1,2,18,3 ,ND
2860,0.65,9.0,4.0,329.0,Bronze,5.65,24.31,Yes,No,No,Waterways,No,Wealthy,No,335.91,2016,10,6,2,2016,10,1,4,2 ,MA
2861,0.31,45.0,8.0,18432.0,Clay,73.87,47.01,No,Yes,Yes,Roadways,Yes,Wealthy,Yes,1582.44,2015,9,1,15,2015,9,6,13,-2 ,NY
2862,0.56,5.0,8.0,1410.0,Marble,7.67,10.53,No,No,Yes,Roadways,No,Working Class,No,303.65,2019,1,3,10,2019,1,3,10,0 ,MA
2863,0.3,21.0,13.0,6925.0,Brass,34.19,67.78,No,No,No,Roadways,No,Wealthy,No,575.91,2019,7,3,4,2019,7,5,6,2 ,IN
2864,0.33,26.0,8.0,152305.0,Marble,144.37,50.31,No,Yes,Yes,Roadways,No,Wealthy,No,1144.98,2018,11,2,28,2018,11,3,29,1 ,PA
2865,0.46,27.0,12.0,514.0,Aluminium,6.0,10.25,No,No,Yes,Roadways,No,Working Class,No,225.46,2017,6,3,29,2017,6,3,29,0 ,MI
2866,0.18,24.0,11.0,19745.0,Brass,21.05,94.09,Yes,No,No,Roadways,No,Working Class,Yes,726.66,2019,7,3,4,2019,7,3,4,0 ,AL
2867,0.22,42.0,10.0,692.0,Wood,5.89,24.42,Yes,Yes,No,Airways,No,Wealthy,No,273.84,2016,3,2,16,2016,3,6,13,-3 ,
2868,0.47,38.0,22.0,143434.0,Brass,348.95,71.34,No,Yes,Yes,Roadways,No,Wealthy,Yes,3888.39,2016,6,2,29,2016,7,5,2,3 ,WY
2869,0.45,12.0,7.0,11887.0,Marble,46.57,34.87,No,No,No,Waterways,No,Working Class,No,440.66,2015,6,6,28,2015,6,4,26,-2 ,WI
2870,0.38,26.0,14.0,115395.0,Marble,3067.63,50.91,Yes,No,No,Waterways,No,Working Class,No,7763.6,2015,2,2,18,2015,2,0,16,-2 ,MI
2871,0.42,10.0,4.0,62.0,Aluminium,4.59,12.18,Yes,Yes,No,Airways,No,Working Class,No,155.72,2017,2,4,17,2017,2,4,17,0 ,AR
2872,0.22,22.0,12.0,1220.0,Aluminium,5.95,14.17,No,No,Yes,Airways,No,Wealthy,Yes,187.75,2015,9,5,5,2015,9,0,7,2 ,TX
2873,0.25,18.0,11.0,66721.0,Marble,185.99,30.27,No,No,No,Roadways,No,Working Class,No,476.99,2017,11,2,29,2017,11,2,29,0 ,OR
2874,0.36,12.0,8.0,45103.0,Marble,35.06,30.71,Yes,No,No,Waterways,No,Working Class,No,360.72,2015,10,3,29,2015,11,6,1,3 ,MN
2875,0.21,3.0,3.0,44.0,Material_NA,4.84,14.02,No,No,No,Roadways,No,Wealthy,No,142.29,2016,1,0,11,2016,1,1,12,1 ,NC
2876,0.66,38.0,25.0,58652.0,Bronze,474.81,47.75,Yes,No,Yes,Waterways,No,Working Class,No,4212.55,2019,3,5,23,2019,3,6,24,1 ,VA
2877,0.9,12.0,6.0,279.0,Aluminium,6.89,16.72,No,No,No,Roadways,No,Working Class,No,529.23,2019,4,4,26,2019,4,4,26,0 ,DE
2878,0.42,20.0,9.0,2047.0,Bronze,3.13,15.34,No,No,No,Roadways,No,Working Class,No,195.92,2015,7,2,22,2015,7,2,22,0 ,
2879,0.38,36.0,9.0,15589.0,Bronze,39.15,27.56,No,Yes,Yes,Airways,No,Working Class,No,614.8,2018,8,5,11,2018,8,5,11,0 ,DE
2880,0.64,27.0,11.0,137731.0,Marble,293.77,83.08,Yes,Yes,Yes,Airways,No,Working Class,Yes,3685.38,2017,2,2,22,2017,2,5,18,-4 ,IN
2881,0.64,12.0,7.0,3918.0,Brass,3.23,16.7,No,No,No,Waterways,No,Working Class,No,261.76,2019,3,2,27,2019,3,2,27,0 ,SC
2882,0.36,13.0,6.0,390.0,Aluminium,6.8,17.98,No,No,Yes,Waterways,No,Working Class,No,200.26,2018,1,5,13,2018,1,5,13,0 ,SD
2883,0.88,21.0,6.0,127553.0,Stone,298.05,69.17,No,No,Yes,Roadways,No,Working Class,No,2866.97,2017,4,1,25,2017,4,3,27,2 ,WV
2884,0.55,21.0,16.0,1426.0,Aluminium,3.77,19.09,No,No,Yes,Waterways,No,Working Class,No,352.37,2019,6,5,15,2019,6,2,12,-3 ,ND
2885,0.91,7.0,4.0,2655.0,Marble,17.33,10.03,No,No,Yes,Roadways,No,Working Class,No,266.23,2015,8,5,29,2015,9,1,1,3 ,NC
2886,0.91,14.0,8.0,427.0,Aluminium,4.28,23.63,No,No,No,Roadways,No,Working Class,No,520.5,2015,8,4,7,2015,8,6,9,2 ,OK
2887,0.24,10.0,4.0,231.0,Clay,6.14,19.44,Yes,Yes,No,Airways,Yes,Working Class,No,205.43,2019,5,0,6,2019,5,4,3,-3 ,WV
2888,0.36,28.0,17.0,1095960.0,Marble,2243.75,44.06,Yes,No,No,Waterways,No,Working Class,Yes,4790.63,2018,3,5,31,2018,3,3,29,-2 ,UT
2889,0.81,26.0,19.0,2564.0,Aluminium,9.51,24.32,No,No,No,Waterways,No,Wealthy,No,2117.42,2018,6,3,7,2018,6,0,4,-3 ,WI
2890,0.45,21.0,14.0,7310.0,Bronze,3.29,39.3,No,No,No,Roadways,No,Working Class,No,329.83,2016,10,3,6,2016,10,2,5,-1 ,NM
2891,0.35,20.0,15.0,3232.0,Material_NA,110.24,40.42,No,No,Yes,Roadways,No,Working Class,No,920.83,2015,7,0,13,2015,7,1,14,1 ,FL
2892,0.2,29.0,18.0,22618.0,Brass,12.0,65.09,No,No,Yes,Roadways,No,Working Class,No,600.01,2015,11,0,30,2015,11,5,28,-2 ,SD
2893,0.28,35.0,8.0,73360.0,Material_NA,160.61,44.91,No,No,No,Roadways,No,Working Class,No,771.03,2015,2,0,23,2015,2,5,21,-2 ,LA
2894,0.71,22.0,8.0,1048.0,Aluminium,6.0,23.91,No,Yes,Yes,Roadways,No,Wealthy,No,617.23,2017,5,4,26,2017,5,1,30,4 ,AR
2895,0.45,20.0,11.0,4550.0,Brass,6.21,15.99,No,Yes,No,Roadways,No,Wealthy,No,423.12,2018,1,1,23,2018,1,2,24,1 ,AK
2896,0.23,7.0,5.0,17.0,Wood,4.7,19.67,Yes,Yes,No,Airways,No,Working Class,No,159.76,2016,3,0,7,2016,3,5,5,-2 ,CT
2897,0.86,13.0,6.0,299.0,Aluminium,3.72,15.3,No,No,No,Roadways,No,Working Class,No,289.43,2018,10,4,26,2018,10,6,28,2 ,NE
2898,0.26,26.0,10.0,221082.0,Stone,195.68,87.88,No,No,No,Roadways,No,Working Class,No,1433.97,2017,5,5,20,2017,5,0,22,2 ,AL
2899,0.31,42.0,8.0,1011.0,Wood,3.08,15.08,No,Yes,Yes,Airways,No,Working Class,Yes,250.63,2019,5,4,31,2019,5,3,30,-1 ,WI
2900,0.45,33.0,11.0,1254713.0,Stone,1395.54,48.92,No,Yes,Yes,Roadways,No,Wealthy,No,7225.83,2017,2,6,5,2017,2,2,1,-4 ,AZ
2901,0.45,31.0,8.0,1624.0,Material_NA,4.92,19.52,Yes,Yes,No,Roadways,Yes,Working Class,No,380.32,2017,2,3,9,2017,2,0,6,-3 ,CT
2902,0.01,28.0,11.0,2284.0,Material_NA,4.52,10.62,No,No,Yes,Roadways,No,Working Class,Yes,140.9,2016,5,3,12,2016,5,0,9,-3 ,OR
2903,0.72,24.0,11.0,1275.0,Aluminium,12.49,22.42,No,No,No,Roadways,No,Working Class,Yes,460.0,2015,11,2,11,2015,11,4,13,2 ,PA
2904,0.4,5.0,4.0,29.0,Aluminium,4.85,18.46,No,Yes,Yes,Airways,No,Working Class,No,174.97,2019,8,0,19,2019,8,5,17,-2 ,OR
2905,0.08,3.0,2.0,8.0,Bronze,3.59,21.04,No,No,No,Roadways,No,Working Class,No,149.39,2017,10,6,1,2017,9,5,30,-1 ,NY
2906,0.05,16.0,7.0,541.0,Aluminium,6.13,20.1,Yes,No,No,Airways,No,Working Class,No,143.05,2017,9,5,16,2017,9,6,17,1 ,KS
2907,0.45,20.0,8.0,230254.0,Stone,380.46,62.85,No,Yes,No,Roadways,No,Working Class,No,1375.53,2016,1,1,12,2016,1,3,14,2 ,RI
2908,0.84,15.0,6.0,8066.0,Brass,18.72,19.75,No,No,No,Roadways,No,Working Class,Yes,476.83,2016,4,4,15,2016,4,2,13,-2 ,SD
2909,0.84,33.0,24.0,4571789.0,Marble,42745.36,45.24,No,Yes,No,Roadways,No,Wealthy,No,1089125.7,2016,6,3,16,2016,6,2,15,-1 ,LA
2910,0.41,31.0,8.0,903700.0,Stone,2372.38,74.6,No,No,Yes,Roadways,No,Working Class,No,7903.16,2015,1,4,30,2015,1,2,28,-2 ,OR
2911,0.26,21.0,11.0,103040.0,Marble,347.44,53.25,No,No,Yes,Roadways,No,Working Class,No,1203.14,2019,8,3,1,2019,7,2,31,-1 ,KY
2912,0.33,48.0,13.0,2065.0,Aluminium,9.6,24.31,No,No,Yes,Roadways,No,Wealthy,No,393.47,2016,11,2,9,2016,11,3,10,1 ,
2913,0.83,15.0,8.0,7239.0,Brass,31.11,86.26,No,Yes,Yes,Airways,No,Working Class,No,1970.41,2019,6,5,8,2019,6,5,8,0 ,NY
2914,0.75,25.0,14.0,21020.0,Brass,126.04,51.83,No,No,No,Waterways,No,Working Class,No,1291.82,2015,11,3,26,2015,11,4,27,1 ,MN
